id,born,bornIn,died,imdbId,name,poster,tmdbId,url,actor,director
9816,1877-02-04,France,1954-01-01,2083046.0,François Lallement,,1271225,https://themoviedb.org/person/1271225,1,0
9817,1862-01-01,,1926-01-01,6170115.0,Jules-Eugène Legris,,1602569,https://themoviedb.org/person/1602569,1,0
9818,1893-10-14,"Springfield, Ohio, USA",1993-02-27,1273.0,Lillian Gish,https://image.tmdb.org/t/p/w440_and_h660_face/6DCWtvv654sc8p2OPnxGbKvl2qC.jpg,8828,https://themoviedb.org/person/8828,1,0
9819,1894-11-09,"Madrid, New Mexico Territory , USA",1968-02-13,550615.0,Mae Marsh,https://image.tmdb.org/t/p/w440_and_h660_face/wEHHFF2Tq2Z1BlRRr27SOcUW3pu.jpg,8829,https://themoviedb.org/person/8829,1,0
9820,1878-03-16,"Shelby County, Alabama, USA",1936-06-17,910400.0,Henry B. Walthall,https://image.tmdb.org/t/p/w440_and_h660_face/5RZtgV7iFQFvVijQJzNFzViAEu8.jpg,8830,https://themoviedb.org/person/8830,1,0
9821,1891-11-07,,1976-04-12,178270.0,Miriam Cooper,https://image.tmdb.org/t/p/w440_and_h660_face/kl8SwHKsjvJkaHnWUInhFLhLSVw.jpg,8831,https://themoviedb.org/person/8831,1,0
9822,,,,360132.0,Dan Hanlon,,105947,https://themoviedb.org/person/105947,1,0
9823,,,,671728.0,Edna Pendleton,,105951,https://themoviedb.org/person/105951,1,0
9824,1885-08-26,"Toledo, Ohio, USA",1938-09-14,72911.0,Curtis Benton,,105942,https://themoviedb.org/person/105942,1,0
9825,1888-08-03,"San Francisco, California, USA",1923-11-20,392709.0,Allen Holubar,,105948,https://themoviedb.org/person/105948,1,0
9826,1868-04-16,"Edinburgh, Scotland, UK",1933-02-26,14894.0,Spottiswoode Aitken,,8835,https://themoviedb.org/person/8835,1,0
9827,1883-06-18,"New York City, New York, USA",1946-07-02,17488.0,Mary Alden,https://image.tmdb.org/t/p/w440_and_h660_face/tksV05qljP9YoLJ44ajq5Rw2QAL.jpg,8832,https://themoviedb.org/person/8832,1,0
9828,,,,,Frank Bennett,,1647611,https://themoviedb.org/person/1647611,1,0
9830,1895-10-21,"Paradise Valley, Nevada, USA",1958-01-11,701012.0,Edna Purviance,https://image.tmdb.org/t/p/w440_and_h660_face/2uEZFOiUMPtctVbAnhf86OR6jQa.jpg,21301,https://themoviedb.org/person/21301,1,0
9831,1879-04-26,,1917-12-20,132444.0,Eric Campbell,,21303,https://themoviedb.org/person/21303,1,0
9832,1882-12-13,"Birmingham, England",1953-08-17,42317.0,Albert Austin,https://image.tmdb.org/t/p/w440_and_h660_face/ztUZFA4xxiuppjUf7O8oR6xK5bs.jpg,21306,https://themoviedb.org/person/21306,1,0
9833,1893-04-20,"Burchard, Nebraska, USA",1971-03-08,516001.0,Harold Lloyd,https://image.tmdb.org/t/p/w440_and_h660_face/er4ZNznuum2v8vqeZr2fT3Friqo.jpg,88953,https://themoviedb.org/person/88953,1,1
9834,1889-11-09," Melbourne, Victoria, Australia",1962-01-19,689444.0,'Snub' Pollard,https://image.tmdb.org/t/p/w440_and_h660_face/srCQa37TG3RHKx5PuthzjsTpe6n.jpg,85778,https://themoviedb.org/person/85778,1,0
9835,1901-01-14,"Dallas, Texas, USA",1971-03-16,199841.0,Bebe Daniels,https://image.tmdb.org/t/p/w440_and_h660_face/fGvTe5FSELsgRZQsU3jX5btIm2y.jpg,30000,https://themoviedb.org/person/30000,1,0
9836,1884-06-23,"Gestungshausen, Sonnefeld, Bavaria, Germany",1959-10-20,470328.0,Werner Krauss,https://image.tmdb.org/t/p/w440_and_h660_face/xlyS30qzcndmczxG5JdJWwJ1heI.jpg,3000,https://themoviedb.org/person/3000,1,0
9837,1893-01-22,"Potsdam, Brandenburg, Germany",1943-04-03,891998.0,Conrad Veidt,https://image.tmdb.org/t/p/w440_and_h660_face/5PvSGqd3ZR9hjLE0Wo5yUPnKgPx.jpg,3001,https://themoviedb.org/person/3001,1,0
9838,1889-03-16,,1950-09-30,270415.0,Friedrich Feher,https://image.tmdb.org/t/p/w440_and_h660_face/s5f3MVz7nL9dnsytzTAQb4AkMWx.jpg,590591,https://themoviedb.org/person/590591,1,0
9839,1887-09-30,,1980-01-23,196820.0,Lil Dagover,https://image.tmdb.org/t/p/w440_and_h660_face/lksn2PhJAxIGaWKDbLflQpyIycl.jpg,3005,https://themoviedb.org/person/3005,1,0
9840,1874-12-11,"Arnoldsdorf, West Prussia, Germany [now Jarantowice, Kujawsko-Pomorskie, Poland]",1948-09-13,917467.0,Paul Wegener,https://image.tmdb.org/t/p/w440_and_h660_face/6D04qOrnJNNeCiZef0hxRqUt1B4.jpg,29123,https://themoviedb.org/person/29123,1,1
9841,1872-05-20,"Bad Arolsen, Germany",1929-02-10,826210.0,Albert Steinrück,,29175,https://themoviedb.org/person/29175,1,0
9842,1889-07-14,"Prague, Czech Republic",1968-11-18,758802.0,Lyda Salmonova,https://image.tmdb.org/t/p/w440_and_h660_face/mFNTWMnOw0HRJAU74418hfBLbvK.jpg,29176,https://themoviedb.org/person/29176,1,0
9843,1890-09-16,"Prague, Bohemia, Austria-Hungary [now Czech Republic]",1969-03-22,222074.0,Ernst Deutsch,https://image.tmdb.org/t/p/w440_and_h660_face/yJttn5y0zKiMb8gAmFVuE7AStVK.jpg,29177,https://themoviedb.org/person/29177,1,0
9844,1902-06-22,,1950-03-10,209323.0,Marguerite De La Motte,,128325,https://themoviedb.org/person/128325,1,0
9845,1886-08-26,San Francisco - California - USA,1927-06-04,571770.0,Robert McKim,,97990,https://themoviedb.org/person/97990,1,0
9846,1882-01-17,"Kansas City, Missouri, USA",1946-04-01,1935.0,Noah Beery,https://image.tmdb.org/t/p/w440_and_h660_face/rFsrCS3q90odr4CdimFJHob6GkE.jpg,128324,https://themoviedb.org/person/128324,1,0
9847,1870-05-25,"Halifax, Nova Scotia, Canada",1937-02-17,537556.0,Charles Hill Mailes,https://image.tmdb.org/t/p/w440_and_h660_face/cuZwr89Jxmx1fyAs6KuXPGbpfGS.jpg,100804,https://themoviedb.org/person/100804,1,0
9848,1895-10-04,"Piqua, Kansas, USA",1966-02-01,36.0,Buster Keaton,https://image.tmdb.org/t/p/w440_and_h660_face/kEybBFkO5AX83o3WKyNDfuvfVrn.jpg,8635,https://themoviedb.org/person/8635,1,1
9849,1902-04-19,Wheeling - West Virginia - United States,1982-10-14,289295.0,Virginia Fox,https://image.tmdb.org/t/p/w440_and_h660_face/aQg7RIenVSUmLgWQJFjgqEj4ycM.jpg,121146,https://themoviedb.org/person/121146,1,0
9850,1871-02-02,"Albany, New York, USA",1923-10-28,731247.0,Joe Roberts,https://image.tmdb.org/t/p/w440_and_h660_face/dqwp5M1pYiPreQFjkXTXTmf3I5c.jpg,10525,https://themoviedb.org/person/10525,1,0
9851,1897-05-17,"Los Angeles, California, USA",1952-06-01,820461.0,Malcolm St. Clair,https://image.tmdb.org/t/p/w440_and_h660_face/eeTYVC0RKAZzhylzNbX1MuXF4TB.jpg,143998,https://themoviedb.org/person/143998,1,1
9852,1891-11-04,"Kenosha, Wisconsin, USA",1961-05-22,166836.0,Edward F. Cline,https://image.tmdb.org/t/p/w440_and_h660_face/6lNCZC7XJCXcaw3dhVYX6MxIvLf.jpg,13953,https://themoviedb.org/person/13953,1,1
9853,1893-08-09,"Wichita County, Texas, USA",1979-01-22,588033.0,Carl Miller,,63378,https://themoviedb.org/person/63378,1,0
9854,1914-10-26,"Los Angeles, California, USA",1984-03-01,1067.0,Jackie Coogan,https://image.tmdb.org/t/p/w440_and_h660_face/l9wiXgf7kLiuxgArVVeOqgPYHrm.jpg,19426,https://themoviedb.org/person/19426,1,0
9856,1885-11-24,"Cologne, Germany",1955-05-29,459030.0,Rudolf Klein-Rogge,https://image.tmdb.org/t/p/w440_and_h660_face/ua4GhFTM7uQqlM0RnSXEZ5v1kVB.jpg,77,https://themoviedb.org/person/77,1,0
9857,1893-05-30,"Bergen, Norway",1974-11-15,250790.0,Aud Egede-Nissen,https://image.tmdb.org/t/p/w440_and_h660_face/271xabIyKpp8R0mjRRD6eZkfqjn.jpg,28988,https://themoviedb.org/person/28988,1,0
9858,1896-07-16,"Dresden, Saxony, Germany",1988-08-01,919684.0,Gertrude Welcker,https://image.tmdb.org/t/p/w440_and_h660_face/hyTUoxHZrdGY3C2hv3qS4gfF4at.jpg,47169,https://themoviedb.org/person/47169,1,0
9859,1879-03-12,"Leipzig, Germany",1937-12-12,2154.0,Alfred Abel,https://image.tmdb.org/t/p/w440_and_h660_face/elRbE3CTs41tFKjP05uGVXt4Bxt.jpg,73,https://themoviedb.org/person/73,1,0
9860,,,,669922.0,Maren Pedersen,,89675,https://themoviedb.org/person/89675,1,0
9861,1883-04-23,"Copenhagen, Denmark",1975-01-22,690702.0,Clara Pontoppidan,https://image.tmdb.org/t/p/w440_and_h660_face/k5yBFjxpOQCtTKG3UF9pkOKBEF.jpg,89676,https://themoviedb.org/person/89676,1,0
9862,1887-07-03,"Copenhagen, Denmark",1983-02-10,684773.0,Elith Pio,https://image.tmdb.org/t/p/w440_and_h660_face/uRns9P8BrjGyb3CI8Sbclp8aWWc.jpg,89677,https://themoviedb.org/person/89677,1,0
9863,1872-02-12,"Copenhagen, Denmark",1927-05-20,834325.0,Oscar Stribolt,,89678,https://themoviedb.org/person/89678,1,0
9864,,,,1354245.0,Allakariallak,,10094,https://themoviedb.org/person/10094,1,0
9865,,,,638725.0,Nyla,,10095,https://themoviedb.org/person/10095,1,0
9866,,,,20170.0,Allee,,10097,https://themoviedb.org/person/10097,1,0
9867,,,,192066.0,Cunayou,,10096,https://themoviedb.org/person/10096,1,0
9868,1879-09-06,"Berlin, Germany",1936-02-20,775180.0,Max Schreck,https://image.tmdb.org/t/p/w440_and_h660_face/uKVNFFt6VA8R7pp7HIPJF4e5PfX.jpg,9839,https://themoviedb.org/person/9839,1,0
9869,1895-02-18,"Wiesbaden, Germany",1975-10-14,903194.0,Gustav von Wangenheim,https://image.tmdb.org/t/p/w440_and_h660_face/5BQ07rsNY9z3IoN6sdwipoFoNWV.jpg,9840,https://themoviedb.org/person/9840,1,0
9870,1891-09-07,"Düsseldorf, Germany",1967-04-13,775659.0,Greta Schröder,https://image.tmdb.org/t/p/w440_and_h660_face/vkwD2LVM2QRD2a6auvq1K6Zpwd0.jpg,9841,https://themoviedb.org/person/9841,1,0
9871,1878-04-11,"Tschifu (now Yantai), China",1951-03-31,774114.0,Georg H. Schnell,https://image.tmdb.org/t/p/w440_and_h660_face/1uTps71tiRThDbvNqnyrCcH7IfM.jpg,9843,https://themoviedb.org/person/9843,1,0
9873,1903-05-01,"Baltimore, Maryland, USA",1978-04-16,124287.0,Ralph Bushman,,1670560,https://themoviedb.org/person/1670560,1,0
9874,,,,911469.0,Craig Ward,,10528,https://themoviedb.org/person/10528,1,0
9875,1856-01-01,"Los Angeles, California, USA",1929-08-04,172560.0,Monte Collins,,1832030,https://themoviedb.org/person/1832030,1,0
9876,1901-02-22,,1969-08-18,205192.0,Mildred Davis,https://image.tmdb.org/t/p/w440_and_h660_face/vkWEUDIbRVqjn5Pfvqc8IMpYvdj.jpg,88954,https://themoviedb.org/person/88954,1,0
9877,,,,835128.0,Bill Strother,https://image.tmdb.org/t/p/w440_and_h660_face/amRNvJPM3GeGG6CseYG9LxlmQjE.jpg,148377,https://themoviedb.org/person/148377,1,0
9878,1887-02-02,"North Park, Colorado, USA",1958-04-18,949927.0,Noah Young,https://image.tmdb.org/t/p/w440_and_h660_face/xReuE153sUJASBj0h6kPQb2qbbm.jpg,88958,https://themoviedb.org/person/88958,1,0
9879,,,,494993.0,Margaret Leahy,,144005,https://themoviedb.org/person/144005,1,0
9880,1885-04-01,"Kansas City, Missouri, USA",1949-04-15,891.0,Wallace Beery,https://image.tmdb.org/t/p/w440_and_h660_face/b7qE3s332Wu7YcOzjBYT118UOXN.jpg,29260,https://themoviedb.org/person/29260,1,0
9881,1884-07-23,"Rorschach, Switzerland",1950-01-02,417837.0,Emil Jannings,https://image.tmdb.org/t/p/w440_and_h660_face/yX7AFfYgYit6WlPshockLsP40LB.jpg,2895,https://themoviedb.org/person/2895,1,0
9882,1898-12-03,"Hamburg, Germany",1995-08-20,217848.0,Maly Delschaft,https://image.tmdb.org/t/p/w440_and_h660_face/m1xP591e4pee4gnLMRq58M5l4Va.jpg,35420,https://themoviedb.org/person/35420,1,0
9883,1889-12-08,"Berlin, Germany",1948-12-17,384897.0,Max Hiller,,47029,https://themoviedb.org/person/47029,1,0
9884,1874-07-17,"Troppau, Silesia, Austria-Hungary [now Opava, Czech Republic]",1934-01-01,476130.0,Emilie Kurz,https://image.tmdb.org/t/p/w440_and_h660_face/aTco2ojDUT5in2GRhagnzTDSyTc.jpg,47032,https://themoviedb.org/person/47032,1,0
9885,1903-12-06,"Peoria, Illinois, U.S.",1978-10-10,570230.0,Kathryn McGuire,,14920,https://themoviedb.org/person/14920,1,0
9886,1857-11-11,"Nova Scotia, Canada",1942-06-24,904143.0,Frederick Vroom,https://image.tmdb.org/t/p/w440_and_h660_face/atQMQI84MyYYICd6nGtcvbwhVD9.jpg,14421,https://themoviedb.org/person/14421,1,0
9887,1867-07-06,,1946-01-13,444172.0,Joe Keaton,https://image.tmdb.org/t/p/w440_and_h660_face/jCPa5FUv7izUmOekWPPd5bQJ8kh.jpg,10530,https://themoviedb.org/person/10530,1,0
9888,,,1931-02-12,175068.0,Erwin Connelly,,14921,https://themoviedb.org/person/14921,1,0
9889,1883-05-22,"Denver, Colorado, United States",1939-12-12,1196.0,Douglas Fairbanks,https://image.tmdb.org/t/p/w440_and_h660_face/eAT0WkRYA9DXtTmcbhvhhMrQcZa.jpg,109088,https://themoviedb.org/person/109088,1,0
9890,1868-01-01,"Budapest, Austria-Hungary [now Hungary]",1937-05-01,250366.0,Snitz Edwards,https://image.tmdb.org/t/p/w440_and_h660_face/jBtTVS1Ve1tnwVKKYQQyWcwjmNk.jpg,14488,https://themoviedb.org/person/14488,1,0
9891,1872-07-27,"San Francisco, California, USA",1943-12-10,67634.0,Charles Belcher,,108104,https://themoviedb.org/person/108104,1,0
9892,1900-05-01,"Indianapolis, Indiana, USA",1988-12-26,426710.0,Julanne Johnston,https://image.tmdb.org/t/p/w440_and_h660_face/5CJdV1WKw9E0mPs8hWeC2bYV9m9.jpg,29981,https://themoviedb.org/person/29981,1,0
9893,1898-02-12,"Moscow, Russian Empire",1962-11-26,31446.0,Aleksandr Antonov,https://image.tmdb.org/t/p/w440_and_h660_face/np04jLrwpAR0V7a1MNMyNtYncQ9.jpg,9609,https://themoviedb.org/person/9609,1,0
9894,1866-03-15,Russian Empire,1936-01-24,58290.0,Vladimir Barsky,https://image.tmdb.org/t/p/w440_and_h660_face/oVJqWwAPy5LQz2luSsRkkUZtjcm.jpg,9610,https://themoviedb.org/person/9610,1,0
9895,1903-01-22,"Yekaterinburg, Russian Empire",1983-12-16,17893.0,Grigori Aleksandrov,https://image.tmdb.org/t/p/w440_and_h660_face/gY3az71QDIwBrl2POLb2tvaKkrg.jpg,9607,https://themoviedb.org/person/9607,1,0
9896,1904-02-06,"Moscow, Russian Empire [now Russia]",1952-04-12,90434.0,Ivan Bobrov,https://image.tmdb.org/t/p/w440_and_h660_face/yCHbMMtSGOYzn5O7FfaTncYsSBw.jpg,9611,https://themoviedb.org/person/9611,1,0
9897,1899-11-21,"South Pittsburg, Tennessee, USA",1967-01-23,707814.0,Jobyna Ralston,https://image.tmdb.org/t/p/w440_and_h660_face/tIPbxqkszkjOHc1VZVzONEWHtLu.jpg,102501,https://themoviedb.org/person/102501,1,0
9898,1896-02-06,"New York City, New York, USA",1968-01-01,70757.0,Brooks Benedict,https://image.tmdb.org/t/p/w440_and_h660_face/l3Bw5oBij94yG0QSO45inFnySRZ.jpg,115995,https://themoviedb.org/person/115995,1,0
9899,,,,,James Anderson,,1759857,https://themoviedb.org/person/1759857,1,0
9900,1861-01-03,"Conneautville, Pennsylvania, USA",1941-12-08,874124.0,Howard Truesdale,,144016,https://themoviedb.org/person/144016,1,0
9901,,"Covington, Kentucky, USA",,616762.0,Kathleen Myers,,144017,https://themoviedb.org/person/144017,1,0
9902,,,1927-06-29,860617.0,Ray Thompson,,144018,https://themoviedb.org/person/144018,1,0
9903,,,,264146.0,Brown Eyes,,1364095,https://themoviedb.org/person/1364095,1,0
9904,1876-02-16,"Salt Lake City, Utah, USA",1935-08-25,841501.0,Mack Swain,https://image.tmdb.org/t/p/w440_and_h660_face/yoxashVRv3PBTiispOboUjIZJy2.jpg,14435,https://themoviedb.org/person/14435,1,0
9905,1874-09-08,"Stonefort, Illinois, United States",1935-08-27,615306.0,Tom Murray,https://image.tmdb.org/t/p/w440_and_h660_face/p80JeuEZeSrRpfmIYH47ARG47C4.jpg,14437,https://themoviedb.org/person/14437,1,0
9906,1868-02-22,"San Francisco, California, USA",1946-10-22,74788.0,Henry Bergman,https://image.tmdb.org/t/p/w440_and_h660_face/1vIoHPX8faMuMQJtKrqqrZpGgPQ.jpg,14438,https://themoviedb.org/person/14438,1,0
9907,1894-01-03,"Parsons, Kansas, USA",1963-06-07,686032.0,Zasu Pitts,https://image.tmdb.org/t/p/w440_and_h660_face/8QdLqPfgbdzR2VJ8GjduBIJhYwP.jpg,34746,https://themoviedb.org/person/34746,1,0
9908,1877-01-04,"Spennymoor, Durham, England, UK",1951-09-09,332998.0,Gibson Gowland,https://image.tmdb.org/t/p/w440_and_h660_face/tmla3xqOEoXEwL8oczKqNFtD3bH.jpg,9097,https://themoviedb.org/person/9097,1,0
9909,1886-07-12,"Copenhagen, Denmark",1956-06-02,380965.0,Jean Hersholt,https://image.tmdb.org/t/p/w440_and_h660_face/9R1oslAoQmjq1sv0wf9oD1WGe5N.jpg,32138,https://themoviedb.org/person/32138,1,0
9910,1885-06-17,"Santa Ana, California, USA ",1948-10-14,298202.0,Dale Fuller,https://image.tmdb.org/t/p/w440_and_h660_face/7lcEEJj7yigfUWxiE6bTMLpxkdO.jpg,35504,https://themoviedb.org/person/35504,1,0
9911,1928-04-23,"Santa Monica, California, USA",2014-02-10,73.0,Shirley Temple,https://image.tmdb.org/t/p/w440_and_h660_face/7GcYKxdt4eRsv9yboVI9zlAKdJd.jpg,95624,https://themoviedb.org/person/95624,1,0
9912,1878-04-28,"Philadelphia, Pennsylvania, USA",1954-11-15,859.0,Lionel Barrymore,https://image.tmdb.org/t/p/w440_and_h660_face/4vPzIVCzB21IlWX86VtFuHwMv3v.jpg,17753,https://themoviedb.org/person/17753,1,0
9913,1913-10-18,"Cincinnati, Ohio, U.S.",1993-11-15,892867.0,Evelyn Venable,https://image.tmdb.org/t/p/w440_and_h660_face/n5IvAVQitXYvph1Hj5y2jCZ4BiT.jpg,117073,https://themoviedb.org/person/117073,1,0
9914,1903-10-20,,1985-10-29,517099.0,John Lodge,https://image.tmdb.org/t/p/w440_and_h660_face/zN02wJwWyhZid9UanZCTG14MLzX.jpg,133470,https://themoviedb.org/person/133470,1,0
9915,1898-09-10,"Midland, Texas, USA",1986-04-26,522281.0,Bessie Love,https://image.tmdb.org/t/p/w440_and_h660_face/hBz2aeYgPru5xBCLiGc8KmS2cMw.jpg,29258,https://themoviedb.org/person/29258,1,0
9916,1879-11-15,"Worcester, Massachusetts, USA",1953-09-12,832011.0,Lewis Stone,https://image.tmdb.org/t/p/w440_and_h660_face/nxK5PexEFccYJxBGBTWju4TBAqT.jpg,29259,https://themoviedb.org/person/29259,1,0
9917,1897-10-21,"Bisbee, Arizona, USA",1958-06-07,400763.0,Lloyd Hughes,https://image.tmdb.org/t/p/w440_and_h660_face/a3bHZyiVkHLP1DjNkyrxcghcb2f.jpg,29261,https://themoviedb.org/person/29261,1,0
9918,1883-04-01,"Colorado Springs, Colorado, USA",1930-08-26,151606.0,Lon Chaney,https://image.tmdb.org/t/p/w440_and_h660_face/3wZ0n7Yt0JSMju2UAyWYOtLgUzG.jpg,14481,https://themoviedb.org/person/14481,1,1
9919,1902-07-16,"Chicago, Illinois, USA",1993-05-07,679907.0,Mary Philbin,https://image.tmdb.org/t/p/w440_and_h660_face/1Leb5fBpbSTKlyEDNIumadczb8D.jpg,14484,https://themoviedb.org/person/14484,1,0
9920,1894-06-16,"Rochester, New York, USA",1956-01-12,449908.0,Norman Kerry,https://image.tmdb.org/t/p/w440_and_h660_face/7M4hNqyLcor0Z4T9TMVWZsVBEQH.jpg,14485,https://themoviedb.org/person/14485,1,0
9921,1884-12-30,"Trapzon [Trebizond], Turkey",1937-04-22,136886.0,Arthur Edmund Carewe,https://image.tmdb.org/t/p/w440_and_h660_face/etzgPT4aqxI4HfMpG8Z8waqIiSS.jpg,14486,https://themoviedb.org/person/14486,1,0
9922,1880-08-11,"Lincolnshire, England, UK",1937-03-30,55797.0,T. Roy Barnes,https://image.tmdb.org/t/p/w440_and_h660_face/yrlTOlD9Ve3xp1dbFGjQbslxzC5.jpg,99377,https://themoviedb.org/person/99377,1,0
9923,,,,245536.0,Ruth Dwyer,,144011,https://themoviedb.org/person/144011,1,0
9924,1899-02-06,"Durango City, Durango, Mexico",1968-10-30,3895.0,Ramon Novarro,https://image.tmdb.org/t/p/w440_and_h660_face/9jhYW0DAfLQpKaZ0kbS4dZSYVIy.jpg,85425,https://themoviedb.org/person/85425,1,0
9925,1883-01-10,"Baltimore, Maryland, USA",1966-08-23,124279.0,Francis X. Bushman,,50837,https://themoviedb.org/person/50837,1,0
9926,1899-09-08,"New York City, New York, USA",1984-04-26,564219.0,May McAvoy,https://image.tmdb.org/t/p/w440_and_h660_face/mEToUYwMXd1ujIauMaPUaISWLX9.jpg,14287,https://themoviedb.org/person/14287,1,0
9927,1906-11-17,"Trenton, New Jersey, USA",1971-10-19,111503.0,Betty Bronson,https://image.tmdb.org/t/p/w440_and_h660_face/isRDEuw8ITGTuzXf9a23Z9VBsmI.jpg,108101,https://themoviedb.org/person/108101,1,0
9928,1903-05-14,"New York City, New York, USA",1997-12-31,235521.0,Billie Dove,https://image.tmdb.org/t/p/w440_and_h660_face/27wZv6AD5vqrGVAwBTGUVt1u9ch.jpg,34744,https://themoviedb.org/person/34744,1,0
9929,1884-02-02,"London, England, UK",1962-10-06,683114.0,Tempe Pigott,https://image.tmdb.org/t/p/w440_and_h660_face/bRPwCTNKlWZfNZc3kMjxp8oQAOw.jpg,29603,https://themoviedb.org/person/29603,1,0
9930,1882-07-27,"Bow, London, England, UK",1974-05-25,187981.0,Donald Crisp,https://image.tmdb.org/t/p/w440_and_h660_face/rZHp5vzagKpvCQaf7HLtI9PeHXi.jpg,8841,https://themoviedb.org/person/8841,1,1
9931,1875-06-12,Bathurst - New Brunswick - Canada,1953-11-29,208659.0,Sam De Grasse,https://image.tmdb.org/t/p/w440_and_h660_face/qiMJezjBhoygL6UDnGxF1wfqBm1.jpg,29952,https://themoviedb.org/person/29952,1,0
9932,1939-07-28,"Stockholm, Stockholms län, Sweden",2017-04-01,252473.0,Gösta Ekman,https://image.tmdb.org/t/p/w440_and_h660_face/3B8Q7a7O56Mt865LQzdmjUUp0Zi.jpg,66790,https://themoviedb.org/person/66790,1,0
9934,1903-04-25,"Frankfurt am Main, Germany",1996-08-14,394806.0,Camilla Horn,https://image.tmdb.org/t/p/w440_and_h660_face/nFqE1c0T2sDy7noZ4J0xeFTuldp.jpg,48938,https://themoviedb.org/person/48938,1,0
9935,1873-11-01,"Vienna, Austria-Hungary [now Austria]",1946-09-12,723801.0,Frida Richard,,48062,https://themoviedb.org/person/48062,1,0
9936,1889-03-29,"Columbus, Ohio, USA",1951-05-07,62828.0,Warner Baxter,https://image.tmdb.org/t/p/w440_and_h660_face/i77UjwZQW4ZXnIBcbqHj3fNhhYj.jpg,29999,https://themoviedb.org/person/29999,1,0
9937,1894-06-28,"Pittsburgh, Pennsylvania, USA",1988-03-03,933773.0,Lois Wilson,https://image.tmdb.org/t/p/w440_and_h660_face/uAWHCbZuaI6S0zApa1y5aqC7dCb.jpg,148836,https://themoviedb.org/person/148836,1,0
9938,1899-09-09,"Lynn, Massachusetts, USA",1984-09-24,358076.0,Neil Hamilton,https://image.tmdb.org/t/p/w440_and_h660_face/vnSGmbMtpu6maoelN3bKnA8aE79.jpg,27733,https://themoviedb.org/person/27733,1,0
9939,1905-06-24,"St. Joseph, Missouri, U.S.",1985-06-07,354913.0,Georgia Hale,https://image.tmdb.org/t/p/w440_and_h660_face/8EB0OKtzCr7cQ6bVeDsmtyZ9iNy.jpg,14434,https://themoviedb.org/person/14434,1,0
9940,1870-09-02,"Wigan, Lancashire, England, UK",1951-05-09,42083.0,Marie Ault,,27911,https://themoviedb.org/person/27911,1,0
9941,1881-11-21,"Wandsworth, London, England, UK",1949-08-27,156241.0,Arthur Chesney,,27912,https://themoviedb.org/person/27912,1,0
9943,1887-08-08,"Bristol, England, UK",1970-01-30,444602.0,Malcolm Keen,https://image.tmdb.org/t/p/w440_and_h660_face/kH1sBRZZKh5vBGBzciKGbg4FC4k.jpg,27914,https://themoviedb.org/person/27914,1,0
9945,1902-03-21,"Hannover, Germany",1987-12-22,297054.0,Gustav Fröhlich,https://image.tmdb.org/t/p/w440_and_h660_face/kqUdWJcrdDIbTi8YvLtok5EmYxQ.jpg,74,https://themoviedb.org/person/74,1,0
9947,1891-05-13,"Bayreuth, Germany",1976-11-30,3248.0,Fritz Rasp,https://image.tmdb.org/t/p/w440_and_h660_face/7vE2alehNfoL4CKqkNkhkTFBHVc.jpg,78,https://themoviedb.org/person/78,1,0
9948,1886-07-26,"Göteborg, Sweden",1965-04-08,361319.0,Lars Hanson,https://image.tmdb.org/t/p/w440_and_h660_face/r4SGQ8QnV1S0swQ16ukOlnVwWgr.jpg,121001,https://themoviedb.org/person/121001,1,0
9949,1886-10-12,"Copenhagen, Denmark",1934-04-14,199322.0,Karl Dane,https://image.tmdb.org/t/p/w440_and_h660_face/cc3BzJF5qQf8hnVVwF38DxmEZJ2.jpg,29978,https://themoviedb.org/person/29978,1,0
9950,1895-05-06,"Castellaneta, Puglia, Italy",1926-08-23,884388.0,Rudolph Valentino,https://image.tmdb.org/t/p/w440_and_h660_face/eX4g6CfvtqS5lCjua25JItO7puT.jpg,116367,https://themoviedb.org/person/116367,1,0
9951,1901-01-09,"Nagydorog, Austria-Hungary [now Hungary]",1991-03-18,126566.0,Vilma Bánky,https://image.tmdb.org/t/p/w440_and_h660_face/Wo9GwClcpFDAvlL57kUQTwWAKG.jpg,932465,https://themoviedb.org/person/932465,1,0
9952,1860-08-25,"Alexandria, Virginia, USA",1939-06-06,269493.0,George Fawcett,https://image.tmdb.org/t/p/w440_and_h660_face/pZBmcj6XkdBkNKvUIovZMNqg8qU.jpg,262394,https://themoviedb.org/person/262394,1,0
9953,1880-03-15,"Portsmouth, Hampshire, England, UK",1943-05-17,2311.0,Montagu Love,https://image.tmdb.org/t/p/w440_and_h660_face/y6thiSUw8nJShbN6fEXNp8yrxGx.jpg,92907,https://themoviedb.org/person/92907,1,0
9954,1847-10-02,Posen,1934-08-02,902438.0,Paul von Hindenburg,,2797,https://themoviedb.org/person/2797,1,0
9955,1897-01-17,"Brooklyn, New York, USA",1980-03-02,180465.0,Anne Cornwall,,141304,https://themoviedb.org/person/141304,1,0
9956,1904-09-14,"London, England, UK",1993-06-23,104238.0,Flora Bramley,,143818,https://themoviedb.org/person/143818,1,0
9957,1902-12-01,"Peoria, Illinois, USA",1987-07-12,329467.0,Harold Goodwin,https://image.tmdb.org/t/p/w440_and_h660_face/y3RGWvME7g4QrpJQok6WqBQ1aKZ.jpg,80545,https://themoviedb.org/person/80545,1,0
